"gloss","bbox","fps","frame_end","frame_start","instance_id","signer_id","source","split","url","variation_id","video_id","is_available"
"gift","[87, 17, 209, 192]","25","-1","1","7","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/23/23781.mp4","0","v_id_24553","True"
"gift","[184, 62, 553, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/gift.mp4","0","v_id_24555","True"
"grab","[124, 35, 484, 370]","25","-1","1","1","106","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRAB-1867.mp4","0","v_id_65841","True"
"grab","[45, 10, 220, 192]","25","-1","1","3","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/24/24286.mp4","0","v_id_25279","True"
"grab","[68, 15, 218, 192]","25","-1","1","4","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6203.mp4","0","v_id_25280","True"
"grab","[150, 66, 548, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/grab.mp4","0","v_id_25282","True"
"graduation","[53, 3, 254, 240]","25","-1","1","0","0","spreadthesign","test","https://media.spreadthesign.com/video/mp4/13/58511.mp4","0","v_id_25350","True"
"graduation","[405, 23, 1159, 720]","25","-1","1","1","4","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Graduation.mp4","0","v_id_25351","True"
"graduation","[74, 15, 214, 192]","25","-1","1","3","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6256.mp4","0","v_id_25353","True"
"graduation","[63, 11, 212, 192]","25","-1","1","4","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/8/8864.mp4","0","v_id_25354","True"
"graduation","[175, 60, 532, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/graduate.mp4","0","v_id_25356","True"
"grateful","[58, 0, 265, 240]","25","-1","1","1","28","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/486572.mp4","0","v_id_25522","True"
"grateful","[744, 145, 1481, 1080]","25","-1","1","3","45","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grateful-676G9Z0wQqQ.mp4","0","v_id_25524","True"
"grateful","[84, 2, 237, 192]","25","-1","1","5","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6091.mp4","0","v_id_25526","True"
"grateful","[83, 7, 230, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6092.mp4","0","v_id_25527","True"
"grateful","[87, 15, 207, 192]","25","-1","1","7","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6552.mp4","0","v_id_25528","True"
"grey","[94, 10, 554, 480]","25","-1","1","3","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468550615.6627.mp4","0","v_id_25714","True"
"grey","[172, 56, 524, 400]","25","-1","1","10","12","aslsearch","train","http://www.aslsearch.com/signs/videos/gray.mp4","0","v_id_25721","True"
"gymnastics","[416, 55, 850, 720]","25","-1","1","1","38","startasl","test","https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/gymnastics.mp4","0","v_id_26062","True"
"gymnastics","[566, 133, 1589, 1080]","25","-1","1","2","45","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Gymnastics-0fESuP0TDaM.mp4","0","v_id_26063","True"
"gymnastics","[61, 15, 214, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6814.mp4","0","v_id_26067","True"
"gymnastics","[179, 61, 546, 400]","25","-1","1","8","12","aslsearch","train","http://www.aslsearch.com/signs/videos/gymnastics.mp4","0","v_id_26069","True"
"h","[85, 10, 218, 192]","25","-1","1","1","11","signingsavvy","val","https://www.signingsavvy.com/signs/mp4/10/10007.mp4","0","v_id_27357","True"
"h","[202, 35, 507, 370]","25","-1","1","2","96","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-H-1669.mp4","0","v_id_66046","True"
"h","[114, 31, 566, 480]","25","-1","1","4","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1528811271.9748.mp4","0","v_id_27355","True"
"h","[173, 54, 550, 400]","25","-1","1","5","12","aslsearch","train","http://www.aslsearch.com/signs/videos/h.mp4","0","v_id_27359","True"
"hang up","[186, 53, 555, 400]","25","-1","1","1","12","aslsearch","val","http://www.aslsearch.com/signs/videos/hang-up.mp4","0","v_id_26472","True"
"hang up","[657, 155, 1512, 1080]","25","-1","1","2","31","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hang%20Up%202-6PICwxA_cbI.mp4","0","v_id_26463","True"
"hang up","[734, 149, 1590, 1080]","25","-1","1","3","31","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hang%20Up-6VIqQw4CWYc.mp4","0","v_id_26464","True"
"hanukkah","[42, 47, 261, 240]","25","-1","1","0","2","spreadthesign","test","https://media.spreadthesign.com/video/mp4/13/93121.mp4","0","v_id_26483","True"
"hanukkah","[382, 51, 1054, 720]","25","-1","1","2","32","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hanukkah-Wnch9QVP3tU.mp4","0","v_id_26484","True"
"hanukkah","[40, 8, 579, 480]","25","-1","1","3","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468579500.5063.mp4","0","v_id_26485","True"
"hanukkah","[47, 13, 229, 192]","25","-1","1","5","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6815.mp4","0","v_id_26487","True"
"heap","[226, 30, 491, 370]","25","-1","1","0","91","aslsignbank","test","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HEAP-1774.mp4","0","v_id_65883","True"
"heap","[363, 98, 1444, 1080]","25","-1","1","1","45","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Full%20Plate-BG4aE-0-2D8.mp4","0","v_id_26931","True"
"heap","[603, 64, 1623, 1080]","25","-1","1","2","32","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Heaping-BFtrZdxftYg.mp4","0","v_id_26932","True"
"heap","[59, 13, 219, 192]","25","-1","1","5","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/1/1089.mp4","0","v_id_26935","True"
"heap","[194, 49, 552, 400]","25","-1","1","7","12","aslsearch","train","http://www.aslsearch.com/signs/videos/amount2.mp4","0","v_id_26937","True"
"heart attack","[72, 43, 248, 240]","25","-1","1","1","2","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/91778.mp4","0","v_id_27018","True"
"heart attack","[692, 55, 1645, 1080]","25","-1","1","2","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Heart%20Attack-qZZoeMc4vTU.mp4","0","v_id_27019","True"
"heart attack","[88, 9, 545, 480]","25","-1","1","3","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468580472.2357.mp4","0","v_id_27020","True"
"heart attack","[87, 14, 230, 192]","25","-1","1","5","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/23/23790.mp4","0","v_id_27022","True"
"heart attack","[190, 58, 564, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/heart-attack.mp4","0","v_id_27023","True"
"hill","[9, 10, 534, 480]","25","-1","1","1","21","asldeafined","val","https://media.asldeafined.com/vocabulary/1468581050.1002.mp4","0","v_id_27486","True"
"hill","[35, 21, 214, 192]","25","-1","1","2","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/22/22631.mp4","0","v_id_27487","True"
"hill","[52, 48, 563, 400]","25","-1","1","7","12","aslsearch","train","http://www.aslsearch.com/signs/videos/hill.mp4","0","v_id_27492","True"
"holy","[71, 45, 254, 240]","25","-1","1","3","2","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/93141.mp4","0","v_id_27744","True"
"holy","[183, 55, 550, 400]","25","-1","1","4","12","aslsearch","train","http://www.aslsearch.com/signs/videos/holy.mp4","0","v_id_27754","True"
"holy","[751, 74, 1593, 1080]","25","-1","1","5","32","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Holy-G1PXgE-qqb8.mp4","0","v_id_27745","True"
"holy","[69, 9, 541, 480]","25","-1","1","6","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468581544.6198.mp4","0","v_id_27746","True"
"holy","[56, 12, 213, 192]","25","-1","1","8","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/14/14261.mp4","0","v_id_27748","True"
"hop","[28, 10, 550, 480]","25","-1","1","1","21","asldeafined","val","https://media.asldeafined.com/vocabulary/1468669834.1773.mp4","0","v_id_27940","True"
"hop","[59, 22, 207, 192]","25","-1","1","3","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/22/22210.mp4","0","v_id_27942","True"
"hop","[52, 16, 210, 192]","25","-1","1","4","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/3/3564.mp4","0","v_id_27943","True"
"hop","[182, 56, 548, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/hop.mp4","0","v_id_27945","True"
"host","[667, 57, 1605, 1080]","25","-1","1","6","6","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Adopt%2C%20Host-RVhtwm64uyk.mp4","0","v_id_28056","True"
"host","[66, 17, 220, 192]","25","-1","1","8","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/9/9094.mp4","0","v_id_28067","True"
"host","[256, 36, 521, 400]","25","-1","1","10","41","aslsearch","train","http://www.aslsearch.com/signs/videos/adopt.mp4","0","v_id_28069","True"
"host","[175, 0, 1385, 1079]","25","-1","1","11","46","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Host-379faVY_wzA.mp4","0","v_id_28057","True"
"host","[75, 22, 584, 480]","25","-1","1","12","13","asldeafined","train","https://media.asldeafined.com/vocabulary/1466170437.4315.mp4","0","v_id_28058","True"
"hot dog","[619, 77, 1563, 1080]","25","-1","1","2","6","signschool","test","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot%20Dog-GRyHhWy9lqE.mp4","0","v_id_28085","True"
"hot dog","[189, 51, 542, 400]","25","-1","1","5","12","aslsearch","train","http://www.aslsearch.com/signs/videos/hot-dog2.mp4","0","v_id_28096","True"
"hot dog","[40, 0, 245, 240]","25","-1","1","6","37","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/456598.mp4","0","v_id_28082","True"
"hot dog","[37, 7, 547, 480]","25","-1","1","7","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468638654.2517.mp4","0","v_id_28087","True"
"hot dog","[68, 14, 210, 192]","25","-1","1","10","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/9/9071.mp4","0","v_id_28091","True"
"human","[6, 4, 599, 480]","25","-1","1","1","21","asldeafined","val","https://media.asldeafined.com/vocabulary/1468639013.3764.mp4","0","v_id_28288","True"
"human","[65, 18, 218, 192]","25","-1","1","4","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/22/22124.mp4","0","v_id_28291","True"
"human","[87, 22, 205, 192]","25","-1","1","5","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/22/22125.mp4","0","v_id_28292","True"
"human","[163, 50, 572, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/human.mp4","0","v_id_28296","True"
"i","[159, 14, 481, 370]","25","-1","1","2","90","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-I-495.mp4","0","v_id_66047","True"
"i","[162, 30, 572, 480]","25","-1","1","3","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1528811446.7425.mp4","0","v_id_28789","True"
"i","[91, 8, 223, 192]","25","-1","1","5","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/10/10008.mp4","0","v_id_28791","True"
"i","[163, 45, 491, 400]","25","-1","1","8","41","aslsearch","train","http://www.aslsearch.com/signs/videos/i2.mp4","0","v_id_28794","True"
"ill","[21, 0, 295, 240]","25","-1","1","3","37","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/456632.mp4","0","v_id_28820","True"
"ill","[77, 0, 604, 480]","25","-1","1","4","13","asldeafined","train","https://media.asldeafined.com/vocabulary/1468766858.7018.mp4","0","v_id_28821","True"
"ill","[50, 0, 234, 192]","25","-1","1","5","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/14/14644.mp4","0","v_id_28824","True"
"ill","[170, 58, 552, 400]","25","-1","1","8","12","aslsearch","train","http://www.aslsearch.com/signs/videos/ill.mp4","0","v_id_28827","True"
"illegal","[34, 0, 287, 240]","25","-1","1","1","35","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/51710.mp4","0","v_id_28813","True"
"illegal","[430, 54, 1664, 1080]","25","-1","1","2","32","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forbid%2C%20Forbidden%2C%20Ban-0rSy7LgjrBw.mp4","0","v_id_28814","True"
"illegal","[118, 27, 530, 480]","25","-1","1","3","15","asldeafined","train","https://media.asldeafined.com/vocabulary/1553867691.8340.mp4","0","v_id_28815","True"
"illegal","[53, 23, 213, 192]","25","-1","1","5","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/22/22256.mp4","0","v_id_28817","True"
"illegal","[161, 53, 571, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/illegal.mp4","0","v_id_28818","True"
"impact","[198, 32, 515, 370]","25","-1","1","0","99","aslsignbank","test","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IM/IMPACT-149.mp4","0","v_id_65925","True"
"impact","[41, 11, 255, 240]","25","-1","1","1","2","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/154701.mp4","0","v_id_29007","True"
"impact","[79, 8, 538, 480]","25","-1","1","3","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468665480.1754.mp4","0","v_id_29008","True"
"impact","[82, 23, 194, 192]","25","-1","1","5","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/22/22252.mp4","0","v_id_29010","True"
"impact","[181, 60, 557, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/impact.mp4","0","v_id_29011","True"
"individual","[166, 21, 444, 370]","25","-1","1","1","92","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INDIVIDUAL-2239.mp4","0","v_id_65933","True"
"individual","[72, 1, 239, 240]","25","-1","1","2","8","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/457850.mp4","0","v_id_29462","True"
"individual","[15, 4, 623, 480]","25","-1","1","3","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468666589.2666.mp4","0","v_id_29463","True"
"individual","[202, 55, 563, 400]","25","-1","1","8","12","aslsearch","train","http://www.aslsearch.com/signs/videos/individual.mp4","0","v_id_29468","True"
"inspect","[83, 14, 287, 240]","25","-1","1","0","33","spreadthesign","test","https://media.spreadthesign.com/video/mp4/13/96620.mp4","0","v_id_29897","True"
"inspect","[88, 23, 501, 480]","25","-1","1","1","59","asldeafined","val","https://media.asldeafined.com/vocabulary/1466731165.5151.mp4","0","v_id_29898","True"
"inspect","[66, 24, 192, 192]","25","-1","1","3","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/23/23210.mp4","0","v_id_29900","True"
"inspect","[48, 19, 202, 192]","25","-1","1","4","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/23/23211.mp4","0","v_id_29901","True"
"inspect","[177, 62, 527, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/inspect.mp4","0","v_id_29903","True"
"inspire","[198, 34, 515, 370]","25","-1","1","0","96","aslsignbank","test","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INSPIRE-1732.mp4","0","v_id_65943","True"
"inspire","[55, 5, 274, 240]","25","-1","1","1","28","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/482565.mp4","0","v_id_29919","True"
"inspire","[612, 138, 1505, 1080]","25","-1","1","2","31","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Inspire-_HFMJ0eMeC8.mp4","0","v_id_29920","True"
"inspire","[46, 7, 562, 480]","25","-1","1","3","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468667321.6561.mp4","0","v_id_29921","True"
"inspire","[67, 8, 216, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/9/9292.mp4","0","v_id_29924","True"
"intersection","[52, 10, 269, 240]","25","-1","1","0","29","spreadthesign","test","https://media.spreadthesign.com/video/mp4/13/72781.mp4","0","v_id_30297","True"
"intersection","[422, 58, 816, 720]","25","-1","1","2","38","startasl","train","https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/intersection.mp4","0","v_id_30298","True"
"intersection","[66, 18, 220, 192]","25","-1","1","5","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/1/1809.mp4","0","v_id_30301","True"
"intersection","[232, 46, 493, 400]","25","-1","1","8","41","aslsearch","train","http://www.aslsearch.com/signs/videos/intersection.mp4","0","v_id_30304","True"
"ireland","[204, 33, 513, 370]","25","-1","1","1","96","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IR/IRELAND-1716.mp4","0","v_id_65963","True"
"ireland","[549, 107, 1485, 1073]","25","-1","1","3","45","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ireland-4Vuk5SUToeI.mp4","0","v_id_30584","True"
"ireland","[56, 5, 574, 480]","25","-1","1","4","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468668451.135.mp4","0","v_id_30585","True"
"ireland","[69, 4, 212, 192]","25","-1","1","5","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/5/5762.mp4","0","v_id_30587","True"
"iron","[155, 16, 472, 370]","25","-1","1","0","90","aslsignbank","test","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IR/IRON-366.mp4","0","v_id_65964","True"
"iron","[189, 45, 509, 400]","25","-1","1","1","41","aslsearch","val","http://www.aslsearch.com/signs/videos/ironing.mp4","0","v_id_30603","True"
"iron","[295, 53, 806, 720]","25","-1","1","3","38","startasl","train","https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/iron.mp4","0","v_id_30595","True"
"iron","[21, 14, 558, 480]","25","-1","1","5","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468668486.3737.mp4","0","v_id_30596","True"
"j","[200, 33, 524, 370]","25","-1","1","1","96","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-J-1668.mp4","0","v_id_66048","True"
"j","[133, 33, 574, 480]","25","-1","1","2","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1528811480.114.mp4","0","v_id_31100","True"
"j","[83, 5, 226, 192]","25","-1","1","4","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/10/10009.mp4","0","v_id_31102","True"
"j","[176, 62, 550, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/j.mp4","0","v_id_31104","True"
"jewelry","[176, 32, 535, 370]","25","-1","1","1","96","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/JE/JEWELRY-1707.mp4","0","v_id_65978","True"
"jewelry","[562, 63, 1838, 1080]","25","-1","1","2","32","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jewelry%202-1QExxwdFd8s.mp4","0","v_id_31077","True"
"jewelry","[534, 61, 1805, 1080]","25","-1","1","3","32","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jewelry-FJPV-IHTwBI.mp4","0","v_id_31078","True"
"jewelry","[97, 15, 577, 480]","25","-1","1","4","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468669184.4289.mp4","0","v_id_31079","True"
"jewelry","[38, 10, 248, 192]","25","-1","1","5","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/1/1843.mp4","0","v_id_31080","True"
"jewelry","[185, 56, 565, 400]","25","-1","1","7","12","aslsearch","train","http://www.aslsearch.com/signs/videos/jewelry.mp4","0","v_id_31082","True"
"journey","[111, 11, 578, 480]","25","-1","1","2","21","asldeafined","val","https://media.asldeafined.com/vocabulary/1468669602.1388.mp4","0","v_id_31218","True"
"journey","[52, 8, 230, 192]","25","-1","1","4","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/14/14645.mp4","0","v_id_31220","True"
"journey","[67, 16, 217, 192]","25","-1","1","5","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/9/9117.mp4","0","v_id_31221","True"
"journey","[139, 68, 559, 400]","25","-1","1","7","12","aslsearch","train","http://www.aslsearch.com/signs/videos/journey.mp4","0","v_id_31223","True"
"joy","[48, 0, 279, 240]","25","-1","1","0","8","spreadthesign","test","https://media.spreadthesign.com/video/mp4/13/458073.mp4","0","v_id_31232","True"
"joy","[53, 14, 606, 480]","25","-1","1","1","21","asldeafined","val","https://media.asldeafined.com/vocabulary/1468669671.454.mp4","0","v_id_31233","True"
"joy","[67, 13, 230, 192]","25","-1","1","4","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/23/23650.mp4","0","v_id_31236","True"
"joy","[59, 14, 234, 192]","25","-1","1","5","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/23/23651.mp4","0","v_id_31237","True"
"joy","[166, 56, 576, 400]","25","-1","1","7","12","aslsearch","train","http://www.aslsearch.com/signs/videos/joy.mp4","0","v_id_31239","True"
"july","[154, 7, 822, 720]","25","-1","1","2","46","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20July.mp4","0","v_id_31300","True"
"july","[173, 64, 554, 400]","25","-1","1","3","12","aslsearch","train","http://www.aslsearch.com/signs/videos/july.mp4","0","v_id_31306","True"
"july","[72, 5, 564, 480]","25","-1","1","4","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468669802.4225.mp4","0","v_id_31301","True"
"july","[76, 13, 238, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/7/7091.mp4","0","v_id_31303","True"
"k","[202, 36, 509, 370]","25","-1","1","1","96","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-K-1667.mp4","0","v_id_66049","True"
"k","[151, 35, 577, 480]","25","-1","1","2","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1528811506.2355.mp4","0","v_id_31583","True"
"k","[84, 6, 221, 192]","25","-1","1","4","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/10/10010.mp4","0","v_id_31585","True"
"k","[189, 65, 565, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/k.mp4","0","v_id_31587","True"
"kid","[164, 14, 490, 370]","25","-1","1","0","90","aslsignbank","test","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/KI/KID-163.mp4","0","v_id_65991","True"
"kid","[218, 48, 497, 400]","25","-1","1","1","41","aslsearch","val","http://www.aslsearch.com/signs/videos/kid.mp4","0","v_id_31621","True"
"kid","[55, 20, 258, 240]","25","-1","1","2","33","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/96647.mp4","0","v_id_31612","True"
"kid","[476, 63, 1531, 1080]","25","-1","1","4","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Kid-9fW3v6gWc8E.mp4","0","v_id_31613","True"
"kid","[91, 14, 582, 480]","25","-1","1","5","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468670253.2906.mp4","0","v_id_31614","True"
"kindergarten","[70, 19, 297, 240]","25","-1","1","2","33","spreadthesign","test","https://media.spreadthesign.com/video/mp4/13/96648.mp4","0","v_id_31687","True"
"kindergarten","[441, 50, 1066, 720]","25","-1","1","3","6","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Kindergarten.mp4","0","v_id_31688","True"
"kindergarten","[83, 7, 609, 480]","25","-1","1","4","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1468670387.4228.mp4","0","v_id_31689","True"
"kindergarten","[73, 19, 222, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/8/8523.mp4","0","v_id_31691","True"
"kindergarten","[204, 43, 515, 400]","25","-1","1","8","41","aslsearch","train","http://www.aslsearch.com/signs/videos/kindergarten.mp4","0","v_id_31693","True"
"lady","[76, 37, 232, 240]","25","-1","1","0","2","spreadthesign","test","https://media.spreadthesign.com/video/mp4/13/91450.mp4","0","v_id_32046","True"
"lady","[87, 3, 493, 480]","25","-1","1","1","13","asldeafined","val","https://media.asldeafined.com/vocabulary/1468671141.1497.mp4","0","v_id_32047","True"
"lady","[71, 14, 215, 192]","25","-1","1","3","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6188.mp4","0","v_id_32049","True"
"lady","[78, 14, 234, 192]","25","-1","1","4","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/8/8401.mp4","0","v_id_32050","True"
"lady","[191, 53, 535, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/lady.mp4","0","v_id_32052","True"
"lamp","[64, 0, 214, 192]","25","-1","1","3","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/5/5696.mp4","0","v_id_32097","True"
"lamp","[364, 54, 830, 720]","25","-1","1","16","38","startasl","train","https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/lamp.mp4","0","v_id_32094","True"
"last week","[201, 33, 581, 370]","25","-1","1","1","96","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LAST-WEEK-1690.mp4","0","v_id_66011","True"
"last week","[41, 1, 240, 240]","25","-1","1","2","37","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/457492.mp4","0","v_id_32276","True"
"last week","[692, 145, 1553, 1080]","25","-1","1","3","31","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Last%20Week-3NMWN7wipFI.mp4","0","v_id_32277","True"
"last week","[189, 67, 518, 480]","25","-1","1","4","21","asldeafined","train","https://media.asldeafined.com/vocabulary/1520782595.4912.mp4","0","v_id_32278","True"
"last week","[192, 68, 559, 400]","25","-1","1","6","12","aslsearch","train","http://www.aslsearch.com/signs/videos/a-week-ago.mp4","0","v_id_32280","True"
"laundry","[391, 56, 864, 720]","25","-1","1","1","38","startasl","val","https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/laundry.mp4","0","v_id_32421","True"
"laundry","[183, 72, 607, 480]","25","-1","1","2","34","asldeafined","train","https://media.asldeafined.com/vocabulary/1546574288.4943.mp4","0","v_id_32422","True"
"laundry","[52, 19, 216, 192]","25","-1","1","4","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/24/24009.mp4","0","v_id_32424","True"
"laundry","[159, 53, 564, 400]","25","-1","1","7","12","aslsearch","train","http://www.aslsearch.com/signs/videos/laundry.mp4","0","v_id_32427","True"
"leader","[241, 46, 519, 400]","25","-1","1","4","41","aslsearch","val","http://www.aslsearch.com/signs/videos/leader.mp4","0","v_id_32530","True"
